project,release,maven_reuse,maven_release,class_count,cbo_sum,cbo_average,cbo_stdev,cbo_median,cbo_min,cbo_max,nosi_sum,nosi_average,nosi_stdev,nosi_median,nosi_min,nosi_max,anonymousClassesQty_sum,anonymousClassesQty_average,anonymousClassesQty_stdev,anonymousClassesQty_median,anonymousClassesQty_min,anonymousClassesQty_max,stringLiteralsQty_sum,stringLiteralsQty_average,stringLiteralsQty_stdev,stringLiteralsQty_median,stringLiteralsQty_min,stringLiteralsQty_max,loc_sum,loc_average,loc_stdev,loc_median,loc_min,loc_max,lcc_sum,lcc_average,lcc_stdev,lcc_median,lcc_min,lcc_max,logStatementsQty_sum,logStatementsQty_average,logStatementsQty_stdev,logStatementsQty_median,logStatementsQty_min,logStatementsQty_max,staticMethodsQty_sum,staticMethodsQty_average,staticMethodsQty_stdev,staticMethodsQty_median,staticMethodsQty_min,staticMethodsQty_max,synchronizedFieldsQty_sum,synchronizedFieldsQty_average,synchronizedFieldsQty_stdev,synchronizedFieldsQty_median,synchronizedFieldsQty_min,synchronizedFieldsQty_max,numbersQty_sum,numbersQty_average,numbersQty_stdev,numbersQty_median,numbersQty_min,numbersQty_max,lcom_sum,lcom_average,lcom_stdev,lcom_median,lcom_min,lcom_max,finalFieldsQty_sum,finalFieldsQty_average,finalFieldsQty_stdev,finalFieldsQty_median,finalFieldsQty_min,finalFieldsQty_max,loopQty_sum,loopQty_average,loopQty_stdev,loopQty_median,loopQty_min,loopQty_max,protectedFieldsQty_sum,protectedFieldsQty_average,protectedFieldsQty_stdev,protectedFieldsQty_median,protectedFieldsQty_min,protectedFieldsQty_max,returnQty_sum,returnQty_average,returnQty_stdev,returnQty_median,returnQty_min,returnQty_max,staticFieldsQty_sum,staticFieldsQty_average,staticFieldsQty_stdev,staticFieldsQty_median,staticFieldsQty_min,staticFieldsQty_max,variablesQty_sum,variablesQty_average,variablesQty_stdev,variablesQty_median,variablesQty_min,variablesQty_max,tryCatchQty_sum,tryCatchQty_average,tryCatchQty_stdev,tryCatchQty_median,tryCatchQty_min,tryCatchQty_max,modifiers_sum,modifiers_average,modifiers_stdev,modifiers_median,modifiers_min,modifiers_max,publicFieldsQty_sum,publicFieldsQty_average,publicFieldsQty_stdev,publicFieldsQty_median,publicFieldsQty_min,publicFieldsQty_max,privateFieldsQty_sum,privateFieldsQty_average,privateFieldsQty_stdev,privateFieldsQty_median,privateFieldsQty_min,privateFieldsQty_max,uniqueWordsQty_sum,uniqueWordsQty_average,uniqueWordsQty_stdev,uniqueWordsQty_median,uniqueWordsQty_min,uniqueWordsQty_max,protectedMethodsQty_sum,protectedMethodsQty_average,protectedMethodsQty_stdev,protectedMethodsQty_median,protectedMethodsQty_min,protectedMethodsQty_max,totalFieldsQty_sum,totalFieldsQty_average,totalFieldsQty_stdev,totalFieldsQty_median,totalFieldsQty_min,totalFieldsQty_max,defaultFieldsQty_sum,defaultFieldsQty_average,defaultFieldsQty_stdev,defaultFieldsQty_median,defaultFieldsQty_min,defaultFieldsQty_max,innerClassesQty_sum,innerClassesQty_average,innerClassesQty_stdev,innerClassesQty_median,innerClassesQty_min,innerClassesQty_max,assignmentsQty_sum,assignmentsQty_average,assignmentsQty_stdev,assignmentsQty_median,assignmentsQty_min,assignmentsQty_max,abstractMethodsQty_sum,abstractMethodsQty_average,abstractMethodsQty_stdev,abstractMethodsQty_median,abstractMethodsQty_min,abstractMethodsQty_max,comparisonsQty_sum,comparisonsQty_average,comparisonsQty_stdev,comparisonsQty_median,comparisonsQty_min,comparisonsQty_max,maxNestedBlocksQty_sum,maxNestedBlocksQty_average,maxNestedBlocksQty_stdev,maxNestedBlocksQty_median,maxNestedBlocksQty_min,maxNestedBlocksQty_max,finalMethodsQty_sum,finalMethodsQty_average,finalMethodsQty_stdev,finalMethodsQty_median,finalMethodsQty_min,finalMethodsQty_max,lambdasQty_sum,lambdasQty_average,lambdasQty_stdev,lambdasQty_median,lambdasQty_min,lambdasQty_max,tcc_sum,tcc_average,tcc_stdev,tcc_median,tcc_min,tcc_max,rfc_sum,rfc_average,rfc_stdev,rfc_median,rfc_min,rfc_max,totalMethodsQty_sum,totalMethodsQty_average,totalMethodsQty_stdev,totalMethodsQty_median,totalMethodsQty_min,totalMethodsQty_max,synchronizedMethodsQty_sum,synchronizedMethodsQty_average,synchronizedMethodsQty_stdev,synchronizedMethodsQty_median,synchronizedMethodsQty_min,synchronizedMethodsQty_max,parenthesizedExpsQty_sum,parenthesizedExpsQty_average,parenthesizedExpsQty_stdev,parenthesizedExpsQty_median,parenthesizedExpsQty_min,parenthesizedExpsQty_max,dit_sum,dit_average,dit_stdev,dit_median,dit_min,dit_max,visibleFieldsQty_sum,visibleFieldsQty_average,visibleFieldsQty_stdev,visibleFieldsQty_median,visibleFieldsQty_min,visibleFieldsQty_max,publicMethodsQty_sum,publicMethodsQty_average,publicMethodsQty_stdev,publicMethodsQty_median,publicMethodsQty_min,publicMethodsQty_max,defaultMethodsQty_sum,defaultMethodsQty_average,defaultMethodsQty_stdev,defaultMethodsQty_median,defaultMethodsQty_min,defaultMethodsQty_max,privateMethodsQty_sum,privateMethodsQty_average,privateMethodsQty_stdev,privateMethodsQty_median,privateMethodsQty_min,privateMethodsQty_max,wmc_sum,wmc_average,wmc_stdev,wmc_median,wmc_min,wmc_max,mathOperationsQty_sum,mathOperationsQty_average,mathOperationsQty_stdev,mathOperationsQty_median,mathOperationsQty_min,mathOperationsQty_max
hppc,0.7.1,85,"May, 2015",220,872,3.963636364,4.971016034,2,0,26,870,3.954545455,12.50562348,0,0,105,70,0.318181818,1.130174094,0,0,11,511,2.322727273,8.922826498,0,0,88,9397,42.71363636,97.49180879,9,0,702,-14,-0.114754098,0.320039288,0,-1,0,11,0.05,0.613582935,0,0,9,137,0.622727273,3.307447224,0,0,38,0,0,0,0,0,0,2017,9.168181818,31.80626121,0,0,279,4091,18.59545455,72.47733059,0,0,711,82,0.372727273,0.905176296,0,0,7,269,1.222727273,3.386844252,0,0,21,83,0.377272727,1.04178974,0,0,9,590,2.681818182,7.421346255,1,0,57,220,1,1.967776948,0,0,14,1313,5.968181818,14.92978655,1,0,93,28,0.127272727,0.460476047,0,0,3,5676,25.8,152.7731658,1,-1,1025,34,0.154545455,0.636577086,0,0,5,81,0.368181818,1.018498476,0,0,7,7982,36.28181818,56.17530158,14,0,371,57,0.259090909,0.811537292,0,0,6,0,0,0,0,0,0,37,0.168181818,1.082819912,0,0,11,37,0.168181818,0.818667122,0,0,9,1750,7.954545455,21.06930784,0,0,145,1051,4.777272727,9.1016799,1,0,51,219,0.995454545,3.019718647,0,0,24,155,0.704545455,1.072264396,0,0,6,2,0.009090909,0.095128324,0,0,1,0,0,0,0,0,0,-14,-0.114754098,0.320039288,0,-1,0,1407,6.395454545,14.54807735,1.5,0,98,1114,5.063636364,9.378667402,1,0,51,15,0.068181818,0.286510041,0,0,2,186,0.845454545,4.216051873,0,0,46,324,1.472727273,0.976519688,1,0,6,19,0.086363636,0.340286549,0,0,3,970,4.409090909,8.730145594,1,0,50,23,0.104545455,0.57574829,0,0,5,64,0.290909091,1.270281704,0,0,13,2049,9.313636364,20.61933294,3,0,147,510,2.318181818,7.925373181,0,0,81
http-request,6,50,"Jan, 2015",168,376,2.238095238,1.72073684,2,0,17,319,1.898809524,17.68203523,0,0,219,155,0.922619048,10.97738395,0,0,142,866,5.154761905,44.38265671,1,0,572,4876,29.02380952,195.8431779,6,0,2259,0,0,0,0,0,0,0,0,0,0,0,0,49,0.291666667,3.187464532,0,0,41,0,0,0,0,0,0,221,1.31547619,8.23904817,0,0,64,13189,78.50595238,1015.380823,0,0,13161,47,0.279761905,2.798471771,0,0,36,25,0.148809524,1.265099844,0,0,16,33,0.196428571,1.656990015,0,0,21,207,1.232142857,13.59022774,0,0,176,71,0.422619048,3.970696592,0,0,51,454,2.702380952,23.53760134,0,0,281,53,0.31547619,2.059416466,0,0,26,4022,23.94047619,158.5355776,-1,-1,1036,49,0.291666667,2.900246049,0,0,37,30,0.178571429,2.314550249,0,0,30,3238,19.27380952,46.88994662,12,0,502,22,0.130952381,0.919251999,0,0,11,0,0,0,0,0,0,6,0.035714286,0.46291005,0,0,6,9,0.053571429,0.621558102,0,0,8,644,3.833333333,34.07998107,0,0,415,509,3.029761905,17.23817849,1,0,163,75,0.446428571,4.791158185,0,0,62,40,0.238095238,0.835142035,0,0,9,3,0.017857143,0.172102681,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,843,5.017857143,18.65234191,3,0,182,522,3.107142857,17.83458113,1,0,167,0,0,0,0,0,0,38,0.226190476,1.708388536,0,0,20,187,1.113095238,0.712804995,1,0,9,2,0.011904762,0.108781781,0,0,1,484,2.880952381,16.67182697,1,0,163,3,0.017857143,0.172102681,0,0,2,13,0.077380952,0.861672401,0,0,11,740,4.404761905,28.06989525,1,0,324,77,0.458333333,3.726991959,0,0,37
http4s-core,0.21.7,46,"Aug, 2020",0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
httpcomponents-client,4.5.2,,,947,6411,6.769799366,7.930180013,4,0,73,3726,3.934530095,23.23680696,0,0,571,113,0.119324182,0.56829217,0,0,7,13705,14.4720169,76.92168121,1,0,1987,59639,62.97676874,146.7405107,24,0,3284,229.5672567,0.317960189,0.517303277,0.109964175,-1,1,337,0.355860612,1.929265811,0,0,26,388,0.409714889,2.168150834,0,0,38,0,0,0,0,0,0,4690,4.952481521,19.16559808,0,0,391,66204,69.90918691,1152.626825,0,0,34980,1283,1.354804646,2.898710371,0,0,38,517,0.54593453,2.642303404,0,0,67,1509,1.59345301,3.323705523,0,0,52,2935,3.099260824,7.113744363,1,0,76,2015,2.127771911,4.112521435,1,0,52,10603,11.19640971,31.9381913,3,0,692,672,0.709609293,2.05863893,0,0,24,28783,30.3938754,167.2813965,1,-1,1032,546,0.57655755,2.26219962,0,0,38,298,0.31467793,1.892520601,0,0,38,50756,53.59662091,56.13199776,38,0,619,314,0.33157339,1.56733502,0,0,26,92,0.097148891,1.749376906,0,0,52,181,0.191129884,1.519571227,0,0,26,112,0.118268215,0.639398799,0,0,9,12503,13.20274551,36.1051886,3,0,774,5795,6.119324182,11.72723454,3,0,247,1710,1.805702218,4.629194197,0,0,53,984,1.03907075,1.352139633,1,0,7,15,0.015839493,0.18609827,0,0,4,0,0,0,0,0,0,193.5693915,0.26810165,0.486533423,0.09090909,-1,1,10184,10.75395987,15.72079569,5,0,132,6179,6.524815206,12.55929559,3,0,265,187,0.197465681,2.037718825,0,0,51,506,0.534318902,3.024151312,0,0,63,1323,1.397043295,0.881277974,1,0,8,27,0.028511088,0.225794816,0,0,3,4978,5.256599789,11.03035626,2,0,233,487,0.514255544,1.447662529,0,0,13,400,0.422386484,1.889954921,0,0,29,10688,11.28616684,22.0446752,5,0,441,1287,1.359028511,6.408399145,0,0,146
jackson-annotations,2.9.8,1501,"Dec, 2018",49,108,2.204081633,2.081461744,1,0,8,157,3.204081633,6.103208145,0,0,27,0,0,0,0,0,0,101,2.06122449,4.398902151,0,0,27,2178,44.44897959,58.02516021,19,0,237,-18,-0.418604651,0.499168744,0,-1,0,0,0,0,0,0,0,52,1.06122449,2.718824526,0,0,12,0,0,0,0,0,0,67,1.367346939,3.00481473,0,0,15,717,14.63265306,48.13812327,0,0,329,58,1.183673469,2.223674412,0,0,9,9,0.183673469,0.666879218,0,0,4,33,0.673469388,1.419914245,0,0,9,291,5.93877551,12.34640326,0,0,51,65,1.326530612,2.267411842,0,0,9,230,4.693877551,7.408340125,1,0,24,0,0,0,0,0,0,6560,133.877551,338.5423184,8,0,1034,22,0.448979592,0.867496986,0,0,4,7,0.142857143,0.540061725,0,0,3,3280,66.93877551,54.32249694,60,0,198,11,0.224489796,0.550200953,0,0,2,0,0,0,0,0,0,25,0.510204082,1.515509389,0,0,7,15,0.306122449,0.961857613,0,0,6,306,6.244897959,10.84844576,0,0,45,272,5.551020408,8.710772125,2,0,41,258,5.265306122,11.43965237,0,0,51,28,0.571428571,0.763762616,0,0,3,7,0.142857143,0.866025404,0,0,6,0,0,0,0,0,0,-18,-0.418604651,0.499168744,0,-1,0,345,7.040816327,11.55053964,0,0,44,288,5.87755102,9.259303099,2,0,42,4,0.081632653,0.44892161,0,0,3,171,3.489795918,8.211075977,0,0,41,88,1.795918367,1.607010577,1,0,11,0,0,0,0,0,0,257,5.244897959,8.420042093,1,0,41,4,0.081632653,0.571428571,0,0,4,16,0.326530612,0.774267264,0,0,4,604,12.32653061,22.49850713,5,0,94,23,0.469387755,1.385971994,0,0,7
jackson-core,2.9.8,1338,"Dec, 2018",284,1523,5.362676056,4.626565007,4,0,34,962,3.387323944,7.27874935,0,0,43,8,0.028169014,0.185847765,0,0,2,3569,12.56690141,18.7503337,5,0,119,40713,143.3556338,312.659215,65.5,0,2827,-11,-0.042471042,0.202051672,0,-1,0,0,0,0,0,0,0,135,0.475352113,1.925124442,0,0,22,0,0,0,0,0,0,6558,23.0915493,60.13223413,4,0,546,33054,116.3873239,541.2136257,6,0,5669,609,2.144366197,4.929567884,1,0,51,610,2.147887324,5.368336936,0,0,39,323,1.137323944,2.520337325,0,0,22,2889,10.17253521,33.86339977,1,0,349,893,3.144366197,6.358845425,1,0,66,4913,17.29929577,28.62043303,8,0,205,206,0.725352113,1.679829901,0,0,10,21458,75.55633803,261.8390525,1,-1,1025,380,1.338028169,4.689492538,0,0,50,85,0.299295775,1.299034514,0,0,14,27738,97.66901408,123.3147727,58.5,0,943,387,1.362676056,5.025603832,0,0,37,0,0,0,0,0,0,414,1.457746479,5.74009916,0,0,66,44,0.154929577,0.561368528,0,0,4,8725,30.72183099,79.09744906,10,0,670,2787,9.813380282,15.31542435,5,0,107,2226,7.838028169,31.69580176,0,0,316,378,1.330985915,1.372222313,1,0,6,153,0.538732394,3.741928389,0,0,44,0,0,0,0,0,0,-11,-0.042471042,0.202051672,0,-1,0,5135,18.08098592,24.84347732,12,0,188,3324,11.70422535,17.82137072,6,0,107,332,1.169014085,5.850277794,0,0,56,1812,6.38028169,24.46638493,0,0,217,679,2.39084507,1.328694193,3,0,11,71,0.25,0.786929444,0,0,8,2316,8.154929577,12.95400713,4,0,101,60,0.211267606,1.425814433,0,0,17,561,1.975352113,5.251561257,0,0,44,9348,32.91549296,94.48136227,10,0,893,1791,6.306338028,20.0698734,0,0,180
jackson-databind,2.9.8,3232,"Dec, 2018",3643,14440,3.964854476,5.923514636,2,0,93,3415,0.937671609,4.822269687,0,0,154,245,0.06727073,0.748617452,0,0,30,10303,2.828940143,9.287770629,0,0,190,118801,32.61971444,81.85143109,8,0,1315,-1030,-0.377289377,0.484797065,0,-1,0,2,0.000549149,0.023430706,0,0,1,444,0.121911038,1.303647883,0,0,71,0,0,0,0,0,0,6561,1.801482702,8.498210096,0,0,253,86965,23.87836354,353.8745913,0,0,18809,1945,0.534047227,1.532964535,0,0,25,762,0.2092257,1.314630454,0,0,36,1185,0.325370675,0.969662837,0,0,25,8472,2.326194399,9.463535027,0,0,211,4330,1.188907194,2.050316784,1,0,29,14610,4.011532125,10.93426861,1,0,256,605,0.166117518,1.02328009,0,0,24,229077,62.89868204,233.5314252,8,-1,1036,724,0.198791873,0.990212288,0,0,24,1551,0.425864909,1.080968612,0,0,29,101080,27.75398133,57.66062805,8,0,1148,1374,0.377265239,2.021012766,0,0,59,3,0.000823723,0.049710861,0,0,3,1228,0.337177375,1.445327562,0,0,20,2488,0.683141131,2.383705146,0,0,26,18529,5.087589237,16.41347323,1,0,338,12097,3.321526634,8.136478199,1,0,219,4736,1.300384404,7.44492512,0,0,177,1324,0.363536518,1.048491632,0,0,34,380,0.104338276,1.061724726,0,0,29,0,0,0,0,0,0,-1030,-0.377289377,0.484797065,0,-1,0,17722,4.866007688,14.77050116,0,0,272,12438,3.415156507,8.334372452,1,0,222,482,0.132344865,1.178425692,0,0,32,1700,0.466776496,2.611347849,0,0,44,7974,2.189456343,2.501044831,1,0,45,366,0.100494234,0.440723953,0,0,8,10427,2.86298737,7.079852748,1,0,198,232,0.063701263,0.355913402,0,0,6,405,0.111202636,0.649078305,0,0,16,21544,5.915431082,19.63461869,2,0,370,1151,0.316035146,2.025736872,0,0,69
jackson-dataformat-xml,2.9.9,428,"May, 2019",352,1179,3.349431818,3.439348265,2,0,19,175,0.497159091,2.211081363,0,0,28,9,0.025568182,0.340813031,0,0,6,1191,3.383522727,7.101868546,1,0,62,10464,29.72727273,71.17195217,9,0,865,-120,-0.421052632,0.49459645,0,-1,0,0,0,0,0,0,0,30,0.085227273,0.5322724,0,0,6,0,0,0,0,0,0,501,1.423295455,4.531601283,0,0,46,5276,14.98863636,101.0005776,0,0,1171,164,0.465909091,1.41782598,0,0,15,52,0.147727273,0.641219862,0,0,6,115,0.326704545,1.069426154,0,0,12,541,1.536931818,6.436523253,0,0,73,526,1.494318182,2.260769501,1,0,23,1420,4.034090909,6.998899162,2,0,53,61,0.173295455,1.59274439,0,0,26,6140,17.44318182,108.6640824,8,-1,1033,68,0.193181818,1.155765476,0,0,15,246,0.698863636,0.890083938,0,0,6,8769,24.91193182,44.62111052,8,0,400,102,0.289772727,1.365470794,0,0,15,0,0,0,0,0,0,131,0.372159091,1.578205515,0,0,14,232,0.659090909,1.687131544,0,0,16,1757,4.991477273,11.92509557,2,0,125,970,2.755681818,5.985973309,1,0,63,345,0.980113636,4.761209833,0,0,55,104,0.295454545,0.786772279,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,-120,-0.421052632,0.49459645,0,-1,0,1334,3.789772727,8.970105969,0,0,94,1027,2.917613636,6.441189304,1,0,66,39,0.110795455,0.96473278,0,0,12,141,0.400568182,1.978891375,0,0,23,584,1.659090909,1.050153847,1,0,7,34,0.096590909,0.473562931,0,0,6,857,2.434659091,5.182288805,1,0,57,6,0.017045455,0.225811151,0,0,4,62,0.176136364,1.253007261,0,0,21,1792,5.090909091,17.05939773,1,0,212,112,0.318181818,0.961307924,0,0,9
jackson-module-kotlin,2.10.3,452,"Mar, 2020",1,2,NaN,0,2,0,2,0,NaN,0,0,0,0,0,NaN,0,0,0,0,5,NaN,0,5,0,5,17,NaN,0,17,0,17,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,1,NaN,0,1,0,1,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,4,NaN,0,4,0,4,4,NaN,0,4,0,4,0,NaN,0,0,0,0,1,NaN,0,1,0,1,0,NaN,0,0,0,0,4,NaN,0,4,0,4,14,NaN,0,14,0,14,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,7,NaN,0,7,0,7,3,NaN,0,3,0,3,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,0,3,NaN,0,3,0,3,0,NaN,0,0,0,0,0,NaN,0,0,0,0,1,NaN,0,1,0,1,0,NaN,0,0,0,0,3,NaN,0,3,0,3,0,NaN,0,0,0,0,0,NaN,0,0,0,0,3,NaN,0,3,0,3,0,NaN,0,0,0,0
jackson-module-scala,2.9.9,82,"Jun, 2019",7,5,0.714285714,1.253566341,0,0,3,1,0.142857143,0.377964473,0,0,1,0,0,0,0,0,0,5,0.714285714,0.755928946,1,0,2,34,4.857142857,2.734262328,5,0,9,-3,-0.75,0.5,-1,-1,0,0,0,0,0,0,0,2,0.285714286,0.487950036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.285714286,0.487950036,0,0,1,2,0.285714286,0.487950036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,0.534522484,0,0,1,2,0.285714286,0.487950036,0,0,1,3,0.428571429,0.534522484,0,0,1,0,0,0,0,0,0,15,2.142857143,3.023715784,1,0,9,0,0,0,0,0,0,2,0.285714286,0.487950036,0,0,1,49,7,2.828427125,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.142857143,0.377964473,0,0,1,3,0.428571429,0.534522484,0,0,1,5,0.714285714,0.755928946,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-0.75,0.5,-1,-1,0,5,0.714285714,1.496026483,0,0,4,6,0.857142857,0.899735411,1,0,2,0,0,0,0,0,0,1,0.142857143,0.377964473,0,0,1,7,1,0,1,0,1,0,0,0,0,0,0,5,0.714285714,0.755928946,1,0,2,0,0,0,0,0,0,1,0.142857143,0.377964473,0,0,1,6,0.857142857,0.899735411,1,0,2,0,0,0,0,0,0
jasypt,1.9.3,74,"May, 2019",403,1797,4.470149254,3.694756611,4,0,21,754,1.875621891,3.566881848,0,0,39,2,0.004975124,0.070446558,0,0,1,3524,8.766169154,24.72018065,2,0,203,19202,47.76616915,60.32170653,26,0,413,-27,-0.079178886,0.270414552,0,-1,0,4,0.009950249,0.0993771,0,0,1,90,0.223880597,1.100726065,0,0,15,0,0,0,0,0,0,1846,4.592039801,24.11180806,0,0,208,6667,16.58457711,85.06444124,1,0,1310,728,1.810945274,5.628931287,0,0,49,175,0.435323383,1.488793054,0,0,13,1301,3.236318408,6.85157021,1,0,49,1107,2.753731343,3.661016376,2,0,29,1454,3.616915423,7.163743044,1,0,49,3063,7.619402985,11.2057129,3,0,70,104,0.258706468,0.749221587,0,0,5,23624,58.76616915,215.4911459,17,-1,1025,633,1.574626866,5.63571201,0,0,49,75,0.186567164,0.964465227,0,0,8,188198,468.1542289,3668.824551,75,0,37029,244,0.606965174,0.973335906,0,0,6,225,0.559701493,2.209177843,0,0,16,6,0.014925373,0.1214054,0,0,1,18,0.044776119,0.343060997,0,0,3,5362,13.33830846,28.29696414,5,0,211,2012,5.004975124,6.112819213,3,0,56,915,2.276119403,6.4561345,0,0,87,360,0.895522388,1.063579732,1,0,6,13,0.032338308,0.226540732,0,0,2,0,0,0,0,0,0,-27,-0.079178886,0.270414552,0,-1,0,2878,7.15920398,8.734060786,5,0,69,2143,5.330845771,6.291544718,3,0,56,82,0.2039801,1.1575122,0,0,11,370,0.92039801,4.35215793,0,0,65,688,1.711442786,0.787254079,2,0,4,72,0.179104478,1.148678605,0,0,18,1658,4.124378109,6.152221401,2,0,56,108,0.268656716,0.992471756,0,0,8,133,0.330845771,0.825101086,0,0,7,4198,10.44278607,14.80607681,5,0,107,573,1.425373134,4.403654454,0,0,73
JavaEWAH,1.1.6,22,"Apr, 2016",127,460,3.622047244,3.644803071,2,0,24,918,7.228346457,29.58205939,0,0,235,40,0.31496063,1.213029707,0,0,10,347,2.732283465,11.01258214,0,0,92,12203,96.08661417,280.4758152,30,0,2043,0,0,0,0,0,0,0,0,0,0,0,0,161,1.267716535,3.799433581,0,0,18,0,0,0,0,0,0,6666,52.48818898,352.7210973,4,0,3779,30531,240.4015748,1222.853742,1,0,9180,96,0.755905512,1.462312451,0,0,9,728,5.732283465,19.86280276,0,0,150,192,1.511811024,2.864301742,0,0,13,631,4.968503937,10.83127234,2,0,80,268,2.11023622,3.08922435,1,0,13,2573,20.25984252,72.43762644,5,0,549,8,0.062992126,0.302057271,0,0,2,2662,20.96062992,127.7284074,1,-1,1025,37,0.291338583,1.106332682,0,0,8,17,0.133858268,0.539873658,0,0,3,8147,64.1496063,92.57464416,53,0,620,13,0.102362205,0.754190891,0,0,6,2,0.015748031,0.124992188,0,0,1,7,0.05511811,0.3843586,0,0,4,2,0.015748031,0.124992188,0,0,1,3316,26.11023622,81.98927808,8,0,601,1148,9.039370079,18.61958415,4,0,130,312,2.456692913,8.239236274,0,0,47,177,1.393700787,1.667416404,1,0,7,2,0.015748031,0.124992188,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1578,12.42519685,23.68929826,6,0,138,1267,9.976377953,20.08690032,5,0,136,14,0.11023622,0.758322569,0,0,6,386,3.039370079,12.07213871,0,0,95,141,1.11023622,0.537902252,1,0,4,52,0.409448819,0.986852707,0,0,5,982,7.732283465,17.7063565,3,0,121,153,1.204724409,3.288601243,0,0,21,119,0.937007874,2.590422015,0,0,15,2941,23.15748031,56.57337211,8,0,344,1550,12.20472441,43.74354167,1,0,300
